"","","","","","","","","","","","","","","","GOOGLE — Landing Page","","","","","","","","","","",""
"","","Obs.","","","","","","","","","","","","","Invest.
(R$)","","","","","","","","","","",""
"","09/04/2026","","R$ 77,37","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 29,10","26","R$ 1,12","","","R$ 0,00","R$ 77,37","0","R$ 0,00","","","","","",""
"","10/04/2026","","R$ 72,93","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 22,89","19","R$ 1,20","","","R$ 0,00","R$ 72,93","0","R$ 0,00","","","","","",""
"","11/04/2026","","R$ 67,24","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 21,84","16","R$ 1,37","","","R$ 0,00","R$ 67,24","0","R$ 0,00","","","","","",""
"","12/04/2026","","R$ 37,45","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 25,86","23","R$ 1,12","","","R$ 0,00","R$ 37,45","0","R$ 0,00","","","","","",""
"","13/04/2026","","R$ 31,39","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 26,27","21","R$ 1,25","","","R$ 0,00","R$ 31,39","0","R$ 0,00","","","","","",""
"","14/04/2026","","R$ 49,27","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 27,32","15","R$ 1,82","","","R$ 0,00","R$ 49,27","0","R$ 0,00","","","","","",""
"","15/04/2026","","R$ 46,66","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 25,83","14","R$ 1,85","","","R$ 0,00","R$ 46,66","0","R$ 0,00","","","","","",""
"","16/04/2026","","R$ 67,12","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 20,93","14","R$ 1,50","","","R$ 0,00","R$ 67,12","0","R$ 0,00","","","","","",""
"","17/04/2026","","R$ 67,09","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 18,55","6","R$ 3,09","","","R$ 0,00","R$ 67,09","0","R$ 0,00","","","","","",""
"","18/04/2026","","R$ 49,93","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 18,17","8","R$ 2,27","","","R$ 0,00","R$ 49,93","0","R$ 0,00","","","","","",""
"","19/04/2026","","R$ 53,46","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 24,80","13","R$ 1,91","","","R$ 0,00","R$ 53,46","0","R$ 0,00","","","","","",""
"","20/04/2026","","R$ 98,27","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 27,21","17","R$ 1,60","","","R$ 0,00","R$ 98,27","0","R$ 0,00","","","","","",""
"","21/04/2026","","R$ 98,19","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 34,95","13","R$ 2,69","","","R$ 0,00","R$ 98,19","0","R$ 0,00","","","","","",""
"","22/04/2026","","R$ 85,57","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 36,38","8","R$ 4,55","","","R$ 0,00","R$ 85,57","0","R$ 0,00","","","","","",""
"","23/04/2026","","R$ 91,82","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 0,00","0","R$ 0,00","R$ 28,39","7","R$ 4,06","","","R$ 0,00","R$ 91,82","0","R$ 0,00","","","","","",""
